AID,GID,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
15037,1866,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1264,1537,good,UNKNOWN SEX,zebra_plains,left
13168,7070,adult,"NNP GZC Car '6WHITE', Person 'B'",1,IBEIS_PZ_0079,352,excellent,Female,zebra_plains,left
10694,8121,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0166,439,ok,UNKNOWN SEX,zebra_plains,backleft
10695,8121,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0102,375,ok,Female,zebra_plains,left
10696,8121,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0162,435,poor,Female,zebra_plains,left
18739,4649,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18739,poor,UNKNOWN NAME,zebra_plains,left
18740,4649,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18740,poor,UNKNOWN NAME,zebra_plains,left
18741,4649,adult,"NNP GZC Car '2RED', Person 'C'",0,IBEIS_PZ_1603,1876,ok,Male,zebra_plains,left
18742,4649,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18742,ok,UNKNOWN NAME,zebra_plains,backright
11797,8983,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0612,885,ok,UNKNOWN SEX,zebra_plains,backleft
17341,6509,juveniles- two year old,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1736,2009,ok,Male,zebra_plains,left
17153,3035,infant,"NNP GZC Car '1RED', Person 'B'",1,IBEIS_PZ_1648,1921,good,Female,zebra_plains,left
13467,6177,infant,"NNP GZC Car '5WHITE', Person 'A'",1,IBEIS_PZ_1184,1457,ok,UNKNOWN SEX,zebra_plains,left
11659,8907,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0546,819,ok,UNKNOWN SEX,zebra_plains,right
12144,3556,juveniles- two year old,"NNP GZC Car '25PURPLE', Person 'A'",0,IBEIS_PZ_0184,457,ok,Male,zebra_plains,left
12145,3556,infant,"NNP GZC Car '25PURPLE', Person 'A'",0,IBEIS_PZ_0782,1055,poor,Female,zebra_plains,left
12146,3556,adult,"NNP GZC Car '25PURPLE', Person 'A'",0,IBEIS_PZ_0788,1061,poor,Female,zebra_plains,backleft
14687,1529,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1276,1549,excellent,Male,zebra_plains,left
16864,2560,adult,"NNP GZC Car '1RED', Person 'A'",1,IBEIS_PZ_1598,1871,ok,Female,zebra_plains,left
16865,2560,infant,"NNP GZC Car '1RED', Person 'A'",0,IBEIS_PZ_1637,1910,ok,Female,zebra_plains,left
18381,4662,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18381,poor,UNKNOWN NAME,zebra_plains,left
16485,7548,adult,"NNP GZC Car '8WHITE', Person 'A'",0,IBEIS_PZ_0333,606,ok,Male,zebra_plains,left
18529,4629,juveniles- two year old,"NNP GZC Car '2RED', Person 'C'",1,IBEIS_PZ_1617,1890,ok,Female,zebra_plains,left
18530,4629,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18530,junk,UNKNOWN NAME,zebra_plains,front
18531,4629,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18531,poor,UNKNOWN NAME,zebra_plains,left
18532,4629,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18532,poor,UNKNOWN NAME,zebra_plains,left
14511,5189,adult,"NNP GZC Car '3RED', Person 'B'",0,IBEIS_PZ_0025,298,good,Female,zebra_plains,left
11197,8557,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0460,733,poor,Female,zebra_plains,left
11691,8927,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0563,836,poor,UNKNOWN SEX,zebra_plains,left
11692,8927,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0568,841,poor,Female,zebra_plains,left
11074,8458,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0496,769,good,Female,zebra_plains,left
8801,8328,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-8801,poor,UNKNOWN NAME,giraffe_masai,backleft
17904,4621,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-17904,junk,UNKNOWN NAME,zebra_plains,left
9997,4820,adult,"NNP GZC Car '2RED', Person 'D'",0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
17062,2766,adult,"NNP GZC Car '1RED', Person 'B'",1,IBEIS_PZ_1702,1975,ok,Female,zebra_plains,left
17063,2766,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17063,ok,UNKNOWN NAME,zebra_plains,backleft
17064,2766,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17064,ok,UNKNOWN NAME,zebra_plains,backleft
17065,2766,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17065,ok,UNKNOWN NAME,zebra_plains,right
12884,5325,adult,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_1447,1720,excellent,Male,zebra_plains,left
12885,5325,juveniles- two year old,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_0271,544,ok,Female,zebra_plains,frontleft
12886,5325,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-12886,ok,UNKNOWN NAME,zebra_plains,backright
12887,5325,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-12887,ok,UNKNOWN NAME,zebra_plains,backright
11917,9108,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0660,933,ok,Female,zebra_plains,left
11918,9108,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0663,936,good,UNKNOWN SEX,zebra_plains,left
15123,2415,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1287,1560,good,Male,zebra_plains,left
15124,2415,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1216,1489,good,Female,zebra_plains,left
17770,6667,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17770,good,UNKNOWN NAME,zebra_plains,right
13232,5845,infant,"NNP GZC Car '4WHITE', Person 'A'",1,IBEIS_PZ_1174,1447,good,UNKNOWN SEX,zebra_plains,left
11260,8602,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0455,728,poor,Male,zebra_plains,left
11092,8474,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0537,810,poor,UNKNOWN SEX,zebra_plains,left
15914,4044,adult,"NNP GZC Car '2RED', Person 'B'",0,IBEIS_PZ_1598,1871,ok,Female,zebra_plains,left
17015,2545,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-17015,poor,UNKNOWN NAME,zebra_plains,left
12905,5315,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-12905,good,UNKNOWN NAME,zebra_plains,right
18341,4284,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18341,good,UNKNOWN NAME,zebra_plains,back
18342,4284,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18342,ok,UNKNOWN NAME,zebra_plains,right
18343,4284,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18343,poor,UNKNOWN NAME,zebra_plains,left
17800,6434,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17800,ok,UNKNOWN NAME,zebra_plains,backleft
13748,7244,infant,"NNP GZC Car '7WHITE', Person 'A'",0,____,-13748,poor,UNKNOWN NAME,zebra_plains,left
14782,2434,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0423,696,ok,Female,zebra_plains,left
14783,2434,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1444,1717,poor,Female,zebra_plains,left
14784,2434,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0082,355,poor,Female,zebra_plains,left
17509,6543,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1752,2025,ok,UNKNOWN SEX,zebra_plains,left
15572,324,adult,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_0719,992,ok,Male,zebra_plains,left
15017,2258,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0468,741,good,Female,zebra_plains,left
18001,4055,juveniles - one year old,"NNP GZC Car '2RED', Person 'B'",0,IBEIS_PZ_1612,1885,ok,Male,zebra_plains,left
16713,2961,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1669,1942,ok,Male,zebra_plains,left
18470,3987,adult,"NNP GZC Car '2RED', Person 'A'",1,IBEIS_PZ_0303,576,excellent,Male,zebra_plains,left
18471,3987,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18471,junk,UNKNOWN NAME,zebra_plains,left
15635,823,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
15636,823,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
15637,823,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1177,1450,ok,Female,zebra_plains,backleft
18641,3631,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18641,ok,UNKNOWN NAME,zebra_plains,back
18642,3631,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18642,good,UNKNOWN NAME,zebra_plains,back
18643,3631,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18643,ok,UNKNOWN NAME,zebra_plains,backright
11106,8482,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0520,793,ok,Male,zebra_plains,frontleft
11107,8482,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0496,769,excellent,Female,zebra_plains,left
11575,8850,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0395,668,poor,Female,zebra_plains,left
11576,8850,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0379,652,ok,Female,zebra_plains,left
15744,4250,adult,"NNP GZC Car '2RED', Person 'B'",0,IBEIS_PZ_1614,1887,ok,Female,zebra_plains,left
15745,4250,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-15745,ok,UNKNOWN NAME,zebra_plains,right
17027,2986,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17027,ok,UNKNOWN NAME,zebra_plains,backleft
10237,7842,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0248,521,ok,Female,zebra_plains,left
11142,8512,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_1612,1885,ok,Male,zebra_plains,left
11143,8512,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0497,770,ok,Female,zebra_plains,left
15605,849,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_0519,792,ok,Female,zebra_plains,left
14196,707,juveniles - one year old,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1698,1971,excellent,Male,zebra_plains,left
14007,1618,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1287,1560,good,Male,zebra_plains,left
14008,1618,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1282,1555,good,Male,zebra_plains,left
14009,1618,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1703,1976,poor,Female,zebra_plains,backleft
12686,3400,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0876,1149,good,Female,zebra_plains,left
17613,6555,infant,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1791,2064,ok,UNKNOWN SEX,zebra_plains,left
15458,164,adult,"NNP GZC Car '11WHITE', Person 'A'",1,IBEIS_PZ_1387,1660,good,Female,zebra_plains,left
15569,125,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15569,ok,UNKNOWN NAME,zebra_plains,right
15570,125,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15570,ok,UNKNOWN NAME,zebra_plains,frontright
15571,125,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15571,good,UNKNOWN NAME,zebra_plains,right
17723,6323,infant,"NNP GZC Car '6RED', Person 'A'",0,____,-17723,junk,UNKNOWN NAME,zebra_plains,left
14534,1784,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1228,1501,excellent,Male,zebra_plains,left
14535,1784,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1275,1548,ok,Male,zebra_plains,left
12230,3504,adult,"NNP GZC Car '25PURPLE', Person 'A'",1,IBEIS_PZ_0775,1048,excellent,UNKNOWN SEX,zebra_plains,left
10736,8143,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0105,378,ok,Female,zebra_plains,frontleft
10737,8143,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0122,395,ok,Male,zebra_plains,left
17256,2770,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1620,1893,ok,Female,zebra_plains,left
18221,4256,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18221,junk,UNKNOWN NAME,zebra_plains,left
16924,2905,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16924,ok,UNKNOWN NAME,zebra_plains,backleft
16925,2905,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16925,junk,UNKNOWN NAME,zebra_plains,back
16926,2905,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16926,ok,UNKNOWN NAME,zebra_plains,backleft
16927,2905,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16927,ok,UNKNOWN NAME,zebra_plains,backleft
13776,6209,infant,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_1185,1458,poor,UNKNOWN SEX,zebra_plains,backleft
10740,8145,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0108,381,ok,Female,zebra_plains,left
10741,8145,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0112,385,poor,Female,zebra_plains,left
12814,5510,adult,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_1902,2175,excellent,Female,zebra_plains,backleft
14977,1566,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1220,1493,good,Female,zebra_plains,left
13645,7199,adult,"NNP GZC Car '7WHITE', Person 'A'",0,IBEIS_PZ_1348,1621,ok,Male,zebra_plains,frontleft
12601,3145,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0905,1178,ok,Female,zebra_plains,frontleft
14981,1523,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1703,1976,ok,Female,zebra_plains,backleft
14982,1523,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1266,1539,good,Female,zebra_plains,left
9951,2861,adult,"NNP GZC Car '1RED', Person 'B'",0,NNP_GIRM_0095,124,excellent,Female,giraffe_masai,frontleft
10661,8098,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0167,440,ok,Female,zebra_plains,backleft
10662,8098,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0158,431,ok,Female,zebra_plains,back
8799,9228,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,NNP_GIRM_0026,31,ok,Female,giraffe_masai,right
8800,9228,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,NNP_GIRM_0041,54,ok,UNKNOWN SEX,giraffe_masai,left
11780,8971,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0617,890,excellent,Female,zebra_plains,left
11739,8944,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0574,847,poor,UNKNOWN SEX,zebra_plains,left
14499,5210,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-14499,poor,UNKNOWN NAME,zebra_plains,backleft
14500,5210,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-14500,good,UNKNOWN NAME,zebra_plains,back
8991,3216,adult,"NNP GZC Car '1WHITE', Person 'B'",0,NNP_GIRM_0025,30,ok,Female,giraffe_masai,backleft
9150,9170,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,NNP_GIRM_0029,38,good,Male,giraffe_masai,right
14680,1616,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1228,1501,good,Male,zebra_plains,left
17463,6303,adult,"NNP GZC Car '6RED', Person 'A'",1,IBEIS_PZ_1766,2039,excellent,Female,zebra_plains,left
17464,6303,infant,"NNP GZC Car '6RED', Person 'A'",0,____,-17464,poor,UNKNOWN NAME,zebra_plains,left
10196,7816,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0235,508,ok,Female,zebra_plains,left
10197,7816,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0004,277,ok,Male,zebra_plains,left
10198,7816,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0243,516,junk,UNKNOWN SEX,zebra_plains,left
16787,2744,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1234,1507,ok,Male,zebra_plains,left
16788,2744,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1367,1640,ok,Male,zebra_plains,left
16789,2744,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16789,poor,UNKNOWN NAME,zebra_plains,backleft
17442,6282,infant,"NNP GZC Car '6RED', Person 'A'",0,____,-17442,poor,UNKNOWN NAME,zebra_plains,left
9254,2163,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,____,-9254,ok,UNKNOWN NAME,giraffe_masai,right
9255,2163,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,backleft
13694,7302,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13694,poor,UNKNOWN NAME,zebra_plains,left
18087,3604,adult,"NNP GZC Car '2RED', Person 'A'",0,IBEIS_PZ_1602,1875,ok,Female,zebra_plains,left
18088,3604,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18088,poor,UNKNOWN NAME,zebra_plains,backleft
14115,663,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14115,poor,UNKNOWN NAME,zebra_plains,left
14116,663,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14116,poor,UNKNOWN NAME,zebra_plains,left
9754,7727,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9754,ok,UNKNOWN NAME,giraffe_masai,frontright
9755,7727,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9755,good,UNKNOWN NAME,giraffe_masai,backright
9756,7727,adult,"NNP GZC Car '8WHITE', Person 'A'",0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
11786,8975,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0402,675,poor,Female,zebra_plains,left
18196,4835,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18196,poor,UNKNOWN NAME,zebra_plains,left
18197,4835,adult,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_0595,868,ok,Male,zebra_plains,left
18198,4835,juveniles- two year old,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_0608,881,good,Female,zebra_plains,left
12553,3117,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0878,1151,poor,Female,zebra_plains,left
12554,3117,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0891,1164,junk,UNKNOWN SEX,zebra_plains,right
12033,9250,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0720,993,ok,Female,zebra_plains,left
17367,6567,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1751,2024,ok,Female,zebra_plains,left
17368,6567,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17368,poor,UNKNOWN NAME,zebra_plains,left
16033,426,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-16033,poor,UNKNOWN NAME,zebra_plains,frontleft
11680,8961,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0561,834,poor,Female,zebra_plains,left
11681,8961,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0552,825,poor,Female,zebra_plains,left
11682,8961,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0564,837,poor,UNKNOWN SEX,zebra_plains,backleft
17969,4474,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-17969,poor,UNKNOWN NAME,zebra_plains,backleft
11725,8934,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0560,833,ok,Male,zebra_plains,left
16728,3001,infant,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1673,1946,ok,Female,zebra_plains,left
16729,3001,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16729,ok,UNKNOWN NAME,zebra_plains,backleft
16730,3001,infant,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1665,1938,ok,Male,zebra_plains,left
16731,3001,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_0428,701,ok,Female,zebra_plains,left
17903,4274,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-17903,ok,UNKNOWN NAME,zebra_plains,backright
15348,2479,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1444,1717,poor,Female,zebra_plains,left
15349,2479,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0082,355,poor,Female,zebra_plains,left
16220,5219,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16220,junk,UNKNOWN NAME,zebra_plains,frontleft
16221,5219,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16221,poor,UNKNOWN NAME,zebra_plains,left
16222,5219,infant,"NNP GZC Car '3RED', Person 'B'",0,IBEIS_PZ_1837,2110,ok,UNKNOWN SEX,zebra_plains,left
12431,1239,adult,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_1422,1695,excellent,Male,zebra_plains,left
11130,8502,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0499,772,ok,Female,zebra_plains,left
14165,665,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1209,1482,poor,UNKNOWN SEX,zebra_plains,right
9841,5558,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9841,ok,UNKNOWN NAME,giraffe_masai,backright
9842,5558,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9842,ok,UNKNOWN NAME,giraffe_masai,backright
15067,1549,adult,"NNP GZC Car '1PURPLE', Person 'A'",1,IBEIS_PZ_1279,1552,excellent,Female,zebra_plains,left
13728,7236,infant,"NNP GZC Car '7WHITE', Person 'A'",0,____,-13728,poor,UNKNOWN NAME,zebra_plains,left
18159,4609,juveniles- two year old,"NNP GZC Car '2RED', Person 'C'",1,IBEIS_PZ_1586,1859,good,Male,zebra_plains,left
10955,8368,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0544,817,poor,UNKNOWN SEX,zebra_plains,left
10956,8368,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0543,816,poor,UNKNOWN SEX,zebra_plains,left
10957,8368,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0542,815,junk,UNKNOWN SEX,zebra_plains,left
13325,378,juveniles- two year old,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_0864,1137,good,Female,zebra_plains,left
9769,7372,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9769,ok,UNKNOWN NAME,giraffe_masai,right
9050,3137,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0042,55,excellent,Female,giraffe_masai,right
12696,3431,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0886,1159,ok,Female,zebra_plains,left
14133,735,adult,"NNP GZC Car '14WHITE', Person 'A'",1,IBEIS_PZ_0131,404,excellent,Male,zebra_plains,left
11257,8597,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0467,740,ok,Male,zebra_plains,left
13508,6172,adult,"NNP GZC Car '5WHITE', Person 'A'",1,IBEIS_PZ_1652,1925,ok,Male,zebra_plains,left
17359,6639,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17359,poor,UNKNOWN NAME,zebra_plains,left
9581,6952,juveniles- two year old,"NNP GZC Car '6WHITE', Person 'B'",1,NNP_GIRM_0037,49,good,Female,giraffe_masai,left
