AID,GID,Album,Shared,Not Shared,Proportion,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
15494.0,141,photo_album_38,7,3,70.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15494,good,UNKNOWN NAME,zebra_plains,backleft
15494.0,141,photo_album_75,7,3,70.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15494,good,UNKNOWN NAME,zebra_plains,backleft
9593.0,5197,photo_album_64,2,8,20.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-9593,ok,UNKNOWN NAME,giraffe_masai,backleft
9432.0,896,photo_album_50,10,0,100.0,infant,"NNP GZC Car '15WHITE', Person 'A'",0,____,-9432,ok,UNKNOWN NAME,giraffe_masai,front
9433.0,896,photo_album_50,10,0,100.0,infant,"NNP GZC Car '15WHITE', Person 'A'",0,____,-9433,poor,UNKNOWN NAME,giraffe_masai,front
13381.0,1177,photo_album_74,4,6,40.0,infant,"NNP GZC Car '17WHITE', Person 'A'",0,____,-13381,poor,UNKNOWN NAME,zebra_plains,backleft
12693.0,3260,photo_album_13,10,0,100.0,adult,"NNP GZC Car '1WHITE', Person 'B'",1,IBEIS_PZ_0881,1154,good,Female,zebra_plains,left
12694.0,3260,photo_album_13,10,0,100.0,adult,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0870,1143,junk,Female,zebra_plains,left
11554.0,8838,photo_album_78,10,0,100.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0373,646,ok,Female,zebra_plains,frontleft
10658.0,8096,photo_album_30,5,5,50.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0101,374,poor,Female,zebra_plains,frontleft
10659.0,8096,photo_album_30,5,5,50.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0089,362,good,Male,zebra_plains,left
13298.0,395,photo_album_1,2,8,20.0,infant,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_1483,1756,good,UNKNOWN SEX,zebra_plains,left
13298.0,395,photo_album_82,6,4,60.0,infant,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_1483,1756,good,UNKNOWN SEX,zebra_plains,left
14806.0,1480,photo_album_12,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'A'",1,IBEIS_PZ_1367,1640,excellent,Male,zebra_plains,left
12485.0,4940,photo_album_51,0,10,0.0,infant,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0856,1129,poor,UNKNOWN SEX,zebra_plains,left
12485.0,4940,photo_album_58,1,9,10.0,infant,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0856,1129,poor,UNKNOWN SEX,zebra_plains,left
16147.0,607,photo_album_59,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1570,1843,good,UNKNOWN SEX,zebra_plains,left
9216.0,311,photo_album_75,5,5,50.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-9216,poor,UNKNOWN NAME,giraffe_masai,left
14481.0,5070,photo_album_37,1,9,10.0,infant,"NNP GZC Car '3RED', Person 'A'",0,____,-14481,junk,UNKNOWN NAME,zebra_plains,left
15922.0,5240,photo_album_64,3,7,30.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-15922,junk,UNKNOWN NAME,zebra_plains,left
12479.0,4902,photo_album_77,9,1,90.0,adult,"NNP GZC Car '2WHITE', Person 'A'",1,IBEIS_PZ_1712,1985,good,Female,zebra_plains,left
10223.0,7835,photo_album_88,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0037,310,poor,Male,zebra_plains,left
10224.0,7835,photo_album_88,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0044,317,ok,Female,zebra_plains,left
15407.0,467,photo_album_36,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15407,poor,UNKNOWN NAME,zebra_plains,left
14209.0,743,photo_album_70,0,10,0.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14209,ok,UNKNOWN NAME,zebra_plains,right
12635.0,3371,photo_album_7,2,8,20.0,infant,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0923,1196,good,UNKNOWN SEX,zebra_plains,left
12636.0,3371,photo_album_7,2,8,20.0,adult,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0291,564,good,Female,zebra_plains,left
14112.0,659,photo_album_26,1,9,10.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1208,1481,poor,Female,zebra_plains,left
16055.0,558,photo_album_36,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1555,1828,ok,UNKNOWN SEX,zebra_plains,left
16056.0,558,photo_album_36,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16056,poor,UNKNOWN NAME,zebra_plains,left
16057.0,558,photo_album_36,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16057,junk,UNKNOWN NAME,zebra_plains,left
15386.0,571,photo_album_36,7,3,70.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15386,good,UNKNOWN NAME,zebra_plains,right
14731.0,2281,photo_album_9,3,7,30.0,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0454,727,ok,Female,zebra_plains,left
9638.0,5165,photo_album_39,1,9,10.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-9638,poor,UNKNOWN NAME,giraffe_masai,left
10405.0,7949,photo_album_16,7,3,70.0,juveniles- two year old,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0028,301,good,Female,zebra_plains,left
14250.0,730,photo_album_33,3,7,30.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1526,1799,ok,Female,zebra_plains,left
13759.0,6220,photo_album_94,8,2,80.0,infant,"NNP GZC Car '5WHITE', Person 'A'",1,IBEIS_PZ_1160,1433,good,UNKNOWN SEX,zebra_plains,left
13760.0,6220,photo_album_94,8,2,80.0,infant,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_0834,1107,ok,Male,zebra_plains,left
14152.0,782,photo_album_26,5,5,50.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1283,1556,ok,Female,zebra_plains,left
16167.0,546,photo_album_20,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16167,poor,UNKNOWN NAME,zebra_plains,frontleft
16168.0,546,photo_album_20,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16168,ok,UNKNOWN NAME,zebra_plains,right
16169.0,546,photo_album_20,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16169,poor,UNKNOWN NAME,zebra_plains,right
16170.0,546,photo_album_20,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16170,poor,UNKNOWN NAME,zebra_plains,left
16203.0,5174,photo_album_39,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16203,ok,UNKNOWN NAME,zebra_plains,backleft
16203.0,5174,photo_album_64,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16203,ok,UNKNOWN NAME,zebra_plains,backleft
16204.0,5174,photo_album_39,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16204,poor,UNKNOWN NAME,zebra_plains,backleft
16204.0,5174,photo_album_64,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16204,poor,UNKNOWN NAME,zebra_plains,backleft
14338.0,1760,photo_album_54,2,8,20.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1240,1513,good,Male,zebra_plains,left
12376.0,1301,photo_album_15,8,1,88.88888888888889,infant,"NNP GZC Car '1BLUE', Person 'B'",1,IBEIS_PZ_0262,535,excellent,Female,zebra_plains,left
12376.0,1301,photo_album_89,6,4,60.0,infant,"NNP GZC Car '1BLUE', Person 'B'",1,IBEIS_PZ_0262,535,excellent,Female,zebra_plains,left
12377.0,1301,photo_album_15,8,1,88.88888888888889,adult,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_1109,1382,good,Male,zebra_plains,frontleft
12377.0,1301,photo_album_89,6,4,60.0,adult,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_1109,1382,good,Male,zebra_plains,frontleft
12378.0,1301,photo_album_15,8,1,88.88888888888889,adult,"NNP GZC Car '1BLUE', Person 'B'",1,IBEIS_PZ_0331,604,excellent,Female,zebra_plains,left
12378.0,1301,photo_album_89,6,4,60.0,adult,"NNP GZC Car '1BLUE', Person 'B'",1,IBEIS_PZ_0331,604,excellent,Female,zebra_plains,left
13387.0,29,photo_album_57,4,6,40.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13387,good,UNKNOWN NAME,zebra_plains,right
14133.0,735,photo_album_70,5,5,50.0,adult,"NNP GZC Car '14WHITE', Person 'A'",1,IBEIS_PZ_0131,404,excellent,Male,zebra_plains,left
14310.0,2492,photo_album_53,7,3,70.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1294,1567,good,Male,zebra_plains,left
12592.0,3130,photo_album_6,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0169,442,ok,Male,zebra_plains,left
12593.0,3130,photo_album_6,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0949,1222,poor,UNKNOWN SEX,zebra_plains,left
12594.0,3130,photo_album_6,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_1567,1840,poor,Male,zebra_plains,left
9218.0,312,photo_album_38,9,1,90.0,juveniles- two year old,"NNP GZC Car '11WHITE', Person 'A'",0,NNP_GIRM_0038,51,ok,Female,giraffe_masai,frontleft
9218.0,312,photo_album_75,8,2,80.0,juveniles- two year old,"NNP GZC Car '11WHITE', Person 'A'",0,NNP_GIRM_0038,51,ok,Female,giraffe_masai,frontleft
14325.0,2444,photo_album_53,4,6,40.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0423,696,good,Female,zebra_plains,left
8829.0,8338,photo_album_42,2,8,20.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
8829.0,8338,photo_album_49,4,6,40.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
15244.0,1664,photo_album_12,8,2,80.0,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
15245.0,1664,photo_album_12,8,2,80.0,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1442,1715,good,Male,zebra_plains,left
14100.0,655,photo_album_33,3,7,30.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14100,poor,UNKNOWN NAME,zebra_plains,left
14101.0,655,photo_album_33,3,7,30.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14101,poor,UNKNOWN NAME,zebra_plains,left
15867.0,955,photo_album_83,2,8,20.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15867,ok,UNKNOWN NAME,zebra_plains,right
11150.0,8517,photo_album_78,8,2,80.0,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_1612,1885,poor,Male,zebra_plains,left
11151.0,8517,photo_album_78,8,2,80.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0497,770,ok,Female,zebra_plains,left
14175.0,784,photo_album_33,6,4,60.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1366,1639,good,Male,zebra_plains,left
13306.0,357,photo_album_14,3,7,30.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13306,good,UNKNOWN NAME,zebra_plains,right
13306.0,357,photo_album_46,7,3,70.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13306,good,UNKNOWN NAME,zebra_plains,right
13306.0,357,photo_album_82,5,5,50.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13306,good,UNKNOWN NAME,zebra_plains,right
12092.0,9384,photo_album_23,4,4,50.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0763,1036,ok,Female,zebra_plains,left
16831.0,2841,photo_album_79,10,0,100.0,adult,"NNP GZC Car '1RED', Person 'B'",1,IBEIS_PZ_1666,1939,good,Female,zebra_plains,left
15866.0,812,photo_album_48,5,5,50.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1372,1645,poor,UNKNOWN SEX,zebra_plains,frontleft
15771.0,4842,photo_album_44,5,5,50.0,adult,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_0595,868,ok,Male,zebra_plains,left
15772.0,4842,photo_album_44,5,5,50.0,juveniles- two year old,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_0608,881,ok,Female,zebra_plains,left
12553.0,3117,photo_album_61,5,5,50.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0878,1151,poor,Female,zebra_plains,left
12553.0,3117,photo_album_98,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0878,1151,poor,Female,zebra_plains,left
12554.0,3117,photo_album_61,5,5,50.0,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0891,1164,junk,UNKNOWN SEX,zebra_plains,right
12554.0,3117,photo_album_98,6,4,60.0,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0891,1164,junk,UNKNOWN SEX,zebra_plains,right
12463.0,4939,photo_album_35,0,10,0.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0844,1117,poor,Female,zebra_plains,left
13323.0,371,photo_album_14,4,5,44.44444444444444,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13323,good,UNKNOWN NAME,zebra_plains,right
13323.0,371,photo_album_46,4,6,40.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13323,good,UNKNOWN NAME,zebra_plains,right
13323.0,371,photo_album_82,5,5,50.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13323,good,UNKNOWN NAME,zebra_plains,right
16186.0,5178,photo_album_39,3,7,30.0,adult,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1723,1996,good,Female,zebra_plains,left
16186.0,5178,photo_album_64,0,10,0.0,adult,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1723,1996,good,Female,zebra_plains,left
16187.0,5178,photo_album_39,3,7,30.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16187,ok,UNKNOWN NAME,zebra_plains,backleft
16187.0,5178,photo_album_64,0,10,0.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16187,ok,UNKNOWN NAME,zebra_plains,backleft
13859.0,5669,photo_album_24,4,5,44.44444444444444,infant,"NNP GZC Car '4RED', Person 'A'",1,IBEIS_PZ_0224,497,ok,Female,zebra_plains,left
15770.0,4778,photo_album_60,4,6,40.0,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-15770,ok,UNKNOWN NAME,zebra_plains,backright
14978.0,1973,photo_album_25,5,4,55.55555555555556,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
14979.0,1973,photo_album_25,5,4,55.55555555555556,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1111,1384,excellent,Female,zebra_plains,left
13454.0,79,photo_album_8,6,4,60.0,adult,"NNP GZC Car '10WHITE', Person 'A'",1,IBEIS_PZ_1562,1835,ok,UNKNOWN SEX,zebra_plains,frontleft
12615.0,3108,photo_album_61,4,6,40.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0909,1182,poor,Female,zebra_plains,frontleft
12673.0,3102,photo_album_98,5,5,50.0,adult,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0889,1162,ok,Female,zebra_plains,left
16067.0,632,photo_album_36,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16067,poor,UNKNOWN NAME,zebra_plains,left
16067.0,632,photo_album_72,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16067,poor,UNKNOWN NAME,zebra_plains,left
15985.0,455,photo_album_32,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-15985,poor,UNKNOWN NAME,zebra_plains,left
11853.0,9048,photo_album_78,3,7,30.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0639,912,poor,UNKNOWN SEX,zebra_plains,backleft
13438.0,51,photo_album_85,3,7,30.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13438,good,UNKNOWN NAME,zebra_plains,right
15477.0,329,photo_album_38,10,0,100.0,infant,"NNP GZC Car '11WHITE', Person 'A'",1,IBEIS_PZ_1005,1278,excellent,Male,zebra_plains,left
9246.0,7749,photo_album_71,9,1,90.0,infant,"NNP GZC Car '9WHITE', Person 'A'",0,____,-9246,poor,UNKNOWN NAME,giraffe_masai,right
12648.0,3239,photo_album_13,2,8,20.0,adult,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0867,1140,poor,Female,zebra_plains,left
12737.0,3157,photo_album_6,5,5,50.0,adult,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0169,442,good,Male,zebra_plains,left
14094.0,793,photo_album_70,2,8,20.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1222,1495,ok,Female,zebra_plains,left
14164.0,776,photo_album_33,5,5,50.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1279,1552,ok,Female,zebra_plains,left
18055.0,4259,photo_album_99,8,2,80.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18055,junk,UNKNOWN NAME,zebra_plains,left
11284.0,8627,photo_album_78,8,2,80.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0198,471,junk,Male,zebra_plains,left
11688.0,8930,photo_album_23,6,3,66.66666666666667,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0558,831,ok,Female,zebra_plains,left
11361.0,8689,photo_album_73,3,7,30.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0260,533,ok,Male,zebra_plains,left
9389.0,585,photo_album_10,4,6,40.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9389,junk,UNKNOWN NAME,giraffe_masai,back
9389.0,585,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9389,junk,UNKNOWN NAME,giraffe_masai,back
9390.0,585,photo_album_10,4,6,40.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9390,ok,UNKNOWN NAME,giraffe_masai,right
9390.0,585,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9390,ok,UNKNOWN NAME,giraffe_masai,right
8803.0,9175,photo_album_68,7,3,70.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,NNP_GIRM_0039,52,good,UNKNOWN SEX,giraffe_masai,right
15433.0,129,photo_album_38,1,9,10.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15433,good,UNKNOWN NAME,zebra_plains,frontright
15434.0,129,photo_album_38,1,9,10.0,juveniles - one year old,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_1386,1659,ok,Female,zebra_plains,left
15974.0,583,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1565,1838,ok,Female,zebra_plains,left
15974.0,583,photo_album_72,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1565,1838,ok,Female,zebra_plains,left
15975.0,583,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15975,junk,UNKNOWN NAME,zebra_plains,right
15975.0,583,photo_album_72,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15975,junk,UNKNOWN NAME,zebra_plains,right
15976.0,583,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15976,poor,UNKNOWN NAME,zebra_plains,right
15976.0,583,photo_album_72,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15976,poor,UNKNOWN NAME,zebra_plains,right
15977.0,583,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15977,ok,UNKNOWN NAME,zebra_plains,right
15977.0,583,photo_album_72,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15977,ok,UNKNOWN NAME,zebra_plains,right
15978.0,583,photo_album_36,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15978,ok,UNKNOWN NAME,zebra_plains,backright
15978.0,583,photo_album_72,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15978,ok,UNKNOWN NAME,zebra_plains,backright
13996.0,2470,photo_album_9,4,6,40.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1235,1508,good,Female,zebra_plains,left
13997.0,2470,photo_album_9,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1909,2182,ok,Female,zebra_plains,left
10850.0,8233,photo_album_43,7,3,70.0,infant,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0203,476,ok,UNKNOWN SEX,zebra_plains,backleft
10694.0,8121,photo_album_30,5,4,55.55555555555556,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0166,439,ok,UNKNOWN SEX,zebra_plains,backleft
10695.0,8121,photo_album_30,5,4,55.55555555555556,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0102,375,ok,Female,zebra_plains,left
10696.0,8121,photo_album_30,5,4,55.55555555555556,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0162,435,poor,Female,zebra_plains,left
14161.0,739,photo_album_33,2,8,20.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1648,1921,ok,Female,zebra_plains,left
13238.0,7773,photo_album_27,4,6,40.0,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1083,1356,good,Female,zebra_plains,right
13238.0,7773,photo_album_71,6,4,60.0,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1083,1356,good,Female,zebra_plains,right
9361.0,515,photo_album_20,4,5,44.44444444444444,adult,"NNP GZC Car '13WHITE', Person 'B'",0,NNP_GIRM_0055,74,good,Female,giraffe_masai,left
9139.0,3316,photo_album_92,8,2,80.0,unknown,"NNP GZC Car '1WHITE', Person 'C'",1,NNP_GIRM_0057,77,good,UNKNOWN SEX,giraffe_masai,left
17726.0,6653,photo_album_45,10,0,100.0,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1780,2053,excellent,Male,zebra_plains,left
14763.0,1519,photo_album_12,4,5,44.44444444444444,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1274,1547,poor,Male,zebra_plains,left
14764.0,1519,photo_album_12,4,5,44.44444444444444,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1281,1554,good,Female,zebra_plains,left
12630.0,3222,photo_album_13,0,9,0.0,infant,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0908,1181,poor,UNKNOWN SEX,zebra_plains,left
11541.0,8829,photo_album_78,9,1,90.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0384,657,good,Female,zebra_plains,left
17801.0,6441,photo_album_66,5,5,50.0,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1818,2091,ok,Female,zebra_plains,left
17265.0,2727,photo_album_21,6,4,60.0,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-17265,poor,UNKNOWN NAME,zebra_plains,left
13847.0,5753,photo_album_24,6,4,60.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13847,ok,UNKNOWN NAME,zebra_plains,backleft
13847.0,5753,photo_album_62,7,3,70.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13847,ok,UNKNOWN NAME,zebra_plains,backleft
14608.0,1937,photo_album_76,2,8,20.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0423,696,ok,Female,zebra_plains,left
12629.0,3364,photo_album_93,6,4,60.0,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0916,1189,good,UNKNOWN SEX,zebra_plains,right
8961.0,8330,photo_album_49,8,2,80.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,poor,Male,giraffe_masai,right
8961.0,8330,photo_album_55,6,4,60.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,poor,Male,giraffe_masai,right
8961.0,8330,photo_album_80,8,2,80.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,poor,Male,giraffe_masai,right
17990.0,4049,photo_album_99,2,8,20.0,adult,"NNP GZC Car '2RED', Person 'B'",0,IBEIS_PZ_1594,1867,good,Male,zebra_plains,left
9765.0,7674,photo_album_5,3,7,30.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9765,poor,UNKNOWN NAME,giraffe_masai,frontleft
16058.0,474,photo_album_72,5,5,50.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16058,poor,UNKNOWN NAME,zebra_plains,backleft
