ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
2018,1506,-2018,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2019,1507,-2019,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2020,1508,-2020,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2021,1509,-2021,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2022,1510,-2022,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2023,1511,-2023,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2024,1512,-2024,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2025,1513,-2025,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2026,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2027,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2028,1514,-2028,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2029,1515,-2029,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2030,1516,-2030,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2031,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2032,1517,-2032,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2033,1518,-2033,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2034,1519,-2034,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2035,1520,-2035,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2036,1521,-2036,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2037,1522,-2037,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2038,1523,-2038,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2039,1524,-2039,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2040,1525,-2040,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2041,1526,-2041,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2042,870,-1114,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2043,70,-78,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2044,1527,-2044,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2045,1528,-2045,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2046,1529,-2046,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2047,1530,-2047,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2048,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2049,2,2,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2050,3,3,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
