AID,GID,Album,Shared,Not Shared,Proportion,AGE,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
13973,2002,photo_album_76,5,5,50,adult,0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,left
8879,7895,photo_album_16,5,5,50,infant,0,____,-8879,ok,UNKNOWN NAME,giraffe_masai,right
10719,8135,photo_album_100,5,5,50,adult,0,IBEIS_PZ_0112,385,poor,Female,zebra_plains,left
10720,8135,photo_album_100,5,5,50,"juvenille, one year old",1,IBEIS_PZ_0108,381,excellent,Female,zebra_plains,left
10721,8135,photo_album_100,5,5,50,adult,0,IBEIS_PZ_0109,382,poor,Male,zebra_plains,left
12442,4926,photo_album_77,5,5,50,infant,0,IBEIS_PZ_0831,1104,poor,UNKNOWN SEX,zebra_plains,left
16612,7461,photo_album_5,5,5,50,infant,0,____,-16612,poor,UNKNOWN NAME,zebra_plains,backleft
16613,7461,photo_album_5,5,5,50,infant,0,____,-16613,good,UNKNOWN NAME,zebra_plains,back
16614,7461,photo_album_5,5,5,50,infant,0,____,-16614,junk,UNKNOWN NAME,zebra_plains,back
16615,7461,photo_album_5,5,5,50,infant,0,____,-16615,poor,UNKNOWN NAME,zebra_plains,back
16616,7461,photo_album_5,5,5,50,infant,0,____,-16616,poor,UNKNOWN NAME,zebra_plains,backright
16617,7461,photo_album_5,5,5,50,infant,0,____,-16617,junk,UNKNOWN NAME,zebra_plains,backleft
15169,1515,photo_album_12,5,5,50,"juvenille, two year old",1,IBEIS_PZ_0566,839,good,Male,zebra_plains,left
15170,1515,photo_album_12,5,5,50,adult,0,IBEIS_PZ_0571,844,good,Male,zebra_plains,left
10800,8189,photo_album_100,5,5,50,adult,0,IBEIS_PZ_0071,344,ok,Male,zebra_plains,left
10801,8189,photo_album_100,5,5,50,adult,0,IBEIS_PZ_0077,350,ok,Female,zebra_plains,right
15062,2385,photo_album_9,5,5,50,adult,1,IBEIS_PZ_0531,804,ok,Female,zebra_plains,left
16503,7480,photo_album_87,5,5,50,infant,1,IBEIS_PZ_1264,1537,good,UNKNOWN SEX,zebra_plains,left
16504,7480,photo_album_87,5,5,50,infant,0,IBEIS_PZ_1504,1777,ok,UNKNOWN SEX,zebra_plains,backleft
10162,7796,photo_album_16,5,5,50,adult,1,IBEIS_PZ_0033,306,good,Female,zebra_plains,left
10163,7796,photo_album_16,5,5,50,"juvenille, one year old",1,IBEIS_PZ_0234,507,ok,Male,zebra_plains,left
9732,7719,photo_album_87,5,5,50,adult,0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,backleft
9733,7719,photo_album_87,5,5,50,adult,1,NNP_GIRM_0123,184,good,Male,giraffe_masai,left
13411,53,photo_album_8,5,5,50,infant,0,____,-13411,poor,UNKNOWN NAME,zebra_plains,backright
15980,476,photo_album_28,4,5,44.44444444,infant,0,____,-15980,poor,UNKNOWN NAME,zebra_plains,left
9372,642,photo_album_20,4,5,44.44444444,infant,0,____,-9372,poor,UNKNOWN NAME,giraffe_masai,left
11145,8514,photo_album_23,4,5,44.44444444,adult,0,IBEIS_PZ_1893,2166,good,Female,zebra_plains,frontleft
11649,8514,photo_album_23,4,5,44.44444444,adult,0,IBEIS_PZ_0497,770,ok,Female,zebra_plains,frontleft
12511,3196,photo_album_13,4,5,44.44444444,adult,0,IBEIS_PZ_0067,340,good,Female,zebra_plains,frontleft
14659,1793,photo_album_22,4,5,44.44444444,infant,0,IBEIS_PZ_1356,1629,poor,UNKNOWN SEX,zebra_plains,backleft
9361,515,photo_album_20,4,5,44.44444444,adult,0,NNP_GIRM_0055,74,good,Female,giraffe_masai,left
9508,1057,photo_album_29,4,5,44.44444444,infant,0,____,-9508,junk,UNKNOWN NAME,giraffe_masai,front
14595,1794,photo_album_22,4,5,44.44444444,adult,0,IBEIS_PZ_1319,1592,ok,Female,zebra_plains,backleft
14083,1740,photo_album_25,4,5,44.44444444,adult,0,IBEIS_PZ_0503,776,poor,Female,zebra_plains,left
14084,1740,photo_album_25,4,5,44.44444444,adult,0,IBEIS_PZ_1225,1498,ok,Male,zebra_plains,left
16165,635,photo_album_28,4,5,44.44444444,infant,1,IBEIS_PZ_1574,1847,ok,UNKNOWN SEX,zebra_plains,left
16166,635,photo_album_28,4,5,44.44444444,infant,0,____,-16166,poor,UNKNOWN NAME,zebra_plains,left
17207,2716,photo_album_21,4,5,44.44444444,infant,0,____,-17207,poor,UNKNOWN NAME,zebra_plains,left
13859,5669,photo_album_24,4,5,44.44444444,infant,1,IBEIS_PZ_0224,497,ok,Female,zebra_plains,left
14075,1569,photo_album_12,4,5,44.44444444,adult,0,IBEIS_PZ_1239,1512,ok,Female,zebra_plains,left
13323,371,photo_album_14,4,5,44.44444444,infant,0,____,-13323,good,UNKNOWN NAME,zebra_plains,right
14763,1519,photo_album_12,4,5,44.44444444,"juvenille, two year old",0,IBEIS_PZ_1274,1547,poor,Male,zebra_plains,left
14764,1519,photo_album_12,4,5,44.44444444,"juvenille, two year old",0,IBEIS_PZ_1281,1554,good,Female,zebra_plains,left
9067,8317,photo_album_11,4,5,44.44444444,infant,0,____,-9067,ok,UNKNOWN NAME,giraffe_masai,right
9138,8343,photo_album_55,4,6,40,adult,0,NNP_GIRM_0073,97,ok,Female,giraffe_masai,backleft
13398,71,photo_album_57,4,6,40,infant,0,____,-13398,poor,UNKNOWN NAME,zebra_plains,backleft
12487,4925,photo_album_35,4,6,40,infant,0,IBEIS_PZ_0831,1104,poor,UNKNOWN SEX,zebra_plains,backleft
13406,70,photo_album_57,4,6,40,infant,0,____,-13406,junk,UNKNOWN NAME,zebra_plains,left
12987,4996,photo_album_4,4,6,40,adult,0,IBEIS_PZ_1388,1661,ok,Female,zebra_plains,backleft
13367,1157,photo_album_74,4,6,40,infant,0,____,-13367,ok,UNKNOWN NAME,zebra_plains,right
13368,1157,photo_album_74,4,6,40,infant,0,____,-13368,poor,UNKNOWN NAME,zebra_plains,right
8954,8336,photo_album_80,4,6,40,adult,0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
12482,4887,photo_album_77,4,6,40,adult,0,IBEIS_PZ_0833,1106,junk,UNKNOWN SEX,zebra_plains,left
13274,398,photo_album_14,4,6,40,infant,0,____,-13274,good,UNKNOWN NAME,zebra_plains,right
17083,2848,photo_album_79,4,6,40,adult,0,IBEIS_PZ_1674,1947,ok,Female,zebra_plains,left
14490,5258,photo_album_64,4,6,40,infant,0,____,-14490,poor,UNKNOWN NAME,zebra_plains,left
14491,5258,photo_album_64,4,6,40,infant,0,____,-14491,good,UNKNOWN NAME,zebra_plains,right
12471,4919,photo_album_51,4,6,40,adult,0,IBEIS_PZ_0269,542,ok,Female,zebra_plains,backleft
13116,7020,photo_album_34,4,6,40,adult,1,IBEIS_PZ_0946,1219,good,Female,zebra_plains,left
13117,7020,photo_album_34,4,6,40,infant,1,IBEIS_PZ_1072,1345,ok,UNKNOWN SEX,zebra_plains,frontleft
14240,645,photo_album_33,4,6,40,infant,0,____,-14240,poor,UNKNOWN NAME,zebra_plains,right
14572,1754,photo_album_25,4,6,40,"juvenille, two year old",0,IBEIS_PZ_1219,1492,ok,Female,zebra_plains,left
13277,348,photo_album_14,4,6,40,infant,0,____,-13277,good,UNKNOWN NAME,zebra_plains,right
12707,3262,photo_album_18,4,6,40,infant,1,IBEIS_PZ_0939,1212,ok,UNKNOWN SEX,zebra_plains,left
14203,705,photo_album_70,4,6,40,adult,1,IBEIS_PZ_0312,585,good,Female,zebra_plains,left
14204,705,photo_album_70,4,6,40,infant,0,____,-14204,poor,UNKNOWN NAME,zebra_plains,left
13311,405,photo_album_14,4,6,40,infant,0,____,-13311,excellent,UNKNOWN NAME,zebra_plains,right
12578,3382,photo_album_84,4,6,40,adult,1,IBEIS_PZ_0925,1198,ok,UNKNOWN SEX,zebra_plains,frontleft
17719,6529,photo_album_66,4,6,40,infant,0,____,-17719,poor,UNKNOWN NAME,zebra_plains,left
16162,414,photo_album_32,4,6,40,infant,0,____,-16162,poor,UNKNOWN NAME,zebra_plains,right
13970,2466,photo_album_96,4,6,40,adult,0,IBEIS_PZ_1283,1556,ok,Female,zebra_plains,backleft
14325,2444,photo_album_53,4,6,40,"juvenille, one year old",0,IBEIS_PZ_0423,696,good,Female,zebra_plains,left
15491,319,photo_album_97,4,6,40,adult,0,IBEIS_PZ_1103,1376,good,Male,zebra_plains,left
10472,7996,photo_album_16,4,6,40,adult,0,IBEIS_PZ_0012,285,ok,Female,zebra_plains,left
15962,423,photo_album_32,4,6,40,infant,0,____,-15962,poor,UNKNOWN NAME,zebra_plains,left
9294,6125,photo_album_94,4,6,40,adult,1,NNP_GIRM_0024,29,excellent,Female,giraffe_masai,left
15563,259,photo_album_97,4,6,40,infant,0,IBEIS_PZ_0905,1178,ok,Female,zebra_plains,left
13316,373,photo_album_1,4,6,40,infant,0,____,-13316,excellent,UNKNOWN NAME,zebra_plains,right
13121,7041,photo_album_34,4,6,40,adult,0,IBEIS_PZ_0719,992,good,Male,zebra_plains,left
16109,454,photo_album_32,4,6,40,infant,0,____,-16109,poor,UNKNOWN NAME,zebra_plains,left
16110,454,photo_album_32,4,6,40,infant,0,____,-16110,junk,UNKNOWN NAME,zebra_plains,right
16203,5174,photo_album_64,4,6,40,infant,0,____,-16203,ok,UNKNOWN NAME,zebra_plains,backleft
16203,5174,photo_album_39,4,6,40,infant,0,____,-16203,ok,UNKNOWN NAME,zebra_plains,backleft
16204,5174,photo_album_64,4,6,40,infant,0,____,-16204,poor,UNKNOWN NAME,zebra_plains,backleft
16204,5174,photo_album_39,4,6,40,infant,0,____,-16204,poor,UNKNOWN NAME,zebra_plains,backleft
15564,282,photo_album_38,4,6,40,infant,1,IBEIS_PZ_1556,1829,ok,UNKNOWN SEX,zebra_plains,left
15565,282,photo_album_38,4,6,40,infant,1,IBEIS_PZ_1560,1833,ok,UNKNOWN SEX,zebra_plains,frontleft
13118,7024,photo_album_34,4,6,40,adult,1,IBEIS_PZ_1462,1735,ok,Male,zebra_plains,left
9274,5708,photo_album_41,4,6,40,infant,0,____,-9274,junk,UNKNOWN NAME,giraffe_masai,frontleft
9274,5708,photo_album_62,4,6,40,infant,0,____,-9274,junk,UNKNOWN NAME,giraffe_masai,frontleft
14880,1838,photo_album_54,4,6,40,adult,1,IBEIS_PZ_1359,1632,excellent,Female,zebra_plains,left
13980,2284,photo_album_9,4,6,40,adult,0,IBEIS_PZ_1275,1548,good,Male,zebra_plains,left
13981,2284,photo_album_9,4,6,40,adult,0,IBEIS_PZ_1276,1549,good,Male,zebra_plains,left
13982,2284,photo_album_9,4,6,40,"juvenille, one year old",0,IBEIS_PZ_1228,1501,poor,Male,zebra_plains,left
15999,451,photo_album_32,4,6,40,adult,0,IBEIS_PZ_0906,1179,ok,Male,zebra_plains,left
16000,451,photo_album_32,4,6,40,infant,0,____,-16000,ok,UNKNOWN NAME,zebra_plains,backleft
12691,3386,photo_album_93,4,6,40,adult,1,IBEIS_PZ_0955,1228,good,Female,zebra_plains,left
12692,3386,photo_album_93,4,6,40,"juvenille, two year old",0,IBEIS_PZ_0254,527,poor,Female,zebra_plains,left
13892,2639,photo_album_21,4,6,40,"juvenille, two year old",1,IBEIS_PZ_1706,1979,ok,Female,zebra_plains,left
14102,768,photo_album_33,4,6,40,"juvenille, two year old",0,IBEIS_PZ_1573,1846,ok,Female,zebra_plains,left
10909,8289,photo_album_43,4,6,40,infant,0,IBEIS_PZ_0183,456,poor,UNKNOWN SEX,zebra_plains,left
17150,2711,photo_album_21,4,6,40,"juvenille, two year old",0,IBEIS_PZ_0406,679,ok,Female,zebra_plains,left
13238,7773,photo_album_27,4,6,40,adult,0,IBEIS_PZ_1083,1356,good,Female,zebra_plains,right
9598,5167,photo_album_39,4,6,40,infant,0,____,-9598,poor,UNKNOWN NAME,giraffe_masai,left
13452,84,photo_album_8,4,6,40,infant,0,____,-13452,ok,UNKNOWN NAME,zebra_plains,backright
10908,8288,photo_album_43,4,6,40,adult,0,IBEIS_PZ_0269,542,ok,Female,zebra_plains,left
13325,378,photo_album_82,4,6,40,"juvenille, two year old",1,IBEIS_PZ_0864,1137,good,Female,zebra_plains,left
14091,2451,photo_album_53,4,6,40,adult,1,IBEIS_PZ_1267,1540,excellent,Female,zebra_plains,left
9900,5571,photo_album_2,4,6,40,adult,0,NNP_GIRM_0019,23,ok,Male,giraffe_masai,backleft
9901,5571,photo_album_2,4,6,40,infant,0,____,-9901,poor,UNKNOWN NAME,giraffe_masai,backleft
14249,798,photo_album_70,4,6,40,"juvenille, two year old",1,IBEIS_PZ_0617,890,ok,Female,zebra_plains,left
9169,403,photo_album_1,4,6,40,infant,0,____,-9169,excellent,UNKNOWN NAME,giraffe_masai,right
10624,8077,photo_album_100,4,6,40,adult,0,IBEIS_PZ_0084,357,ok,Female,zebra_plains,left
12911,5359,photo_album_2,4,6,40,adult,0,IBEIS_PZ_0848,1121,ok,Female,zebra_plains,left
16244,5052,photo_album_37,4,6,40,adult,1,IBEIS_PZ_1846,2119,ok,Male,zebra_plains,left
9051,8346,photo_album_67,4,6,40,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9051,8346,photo_album_55,4,6,40,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9052,8346,photo_album_67,4,6,40,"juvenille, one year old",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9052,8346,photo_album_55,4,6,40,"juvenille, one year old",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9438,962,photo_album_56,4,6,40,adult,0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
9493,1053,photo_album_90,4,6,40,infant,0,____,-9493,poor,UNKNOWN NAME,giraffe_masai,back
13996,2470,photo_album_9,4,6,40,"juvenille, two year old",1,IBEIS_PZ_1235,1508,good,Female,zebra_plains,left
13997,2470,photo_album_9,4,6,40,adult,0,IBEIS_PZ_1909,2182,ok,Female,zebra_plains,left
8828,8318,photo_album_17,4,6,40,infant,0,____,-8828,poor,UNKNOWN NAME,giraffe_masai,right
9584,5198,photo_album_64,4,6,40,infant,0,____,-9584,ok,UNKNOWN NAME,giraffe_masai,front
18180,4568,photo_album_60,4,6,40,adult,0,IBEIS_PZ_1588,1861,ok,Female,zebra_plains,left
16090,637,photo_album_10,4,6,40,adult,1,IBEIS_PZ_1571,1844,ok,Male,zebra_plains,left
16091,637,photo_album_10,4,6,40,infant,0,____,-16091,poor,UNKNOWN NAME,zebra_plains,right
9555,5014,photo_album_4,4,6,40,"juvenille, one year old",0,NNP_GIRM_0115,166,ok,Male,giraffe_masai,left
14016,1930,photo_album_76,4,6,40,adult,1,IBEIS_PZ_1284,1557,good,Female,zebra_plains,left
10404,7948,photo_album_88,4,6,40,infant,0,IBEIS_PZ_0189,462,ok,UNKNOWN SEX,zebra_plains,left
15759,4754,photo_album_63,4,6,40,infant,0,IBEIS_PZ_0834,1107,good,Male,zebra_plains,left
13253,7763,photo_album_27,4,6,40,adult,0,IBEIS_PZ_1083,1356,ok,Female,zebra_plains,right
10183,7807,photo_album_88,4,6,40,adult,1,IBEIS_PZ_0003,276,ok,Female,zebra_plains,left
13254,7757,photo_album_71,4,6,40,infant,0,IBEIS_PZ_1098,1371,junk,UNKNOWN SEX,zebra_plains,left
15488,316,photo_album_38,4,6,40,adult,1,IBEIS_PZ_1558,1831,ok,Female,zebra_plains,left
15489,316,photo_album_38,4,6,40,infant,0,____,-15489,ok,UNKNOWN NAME,zebra_plains,right
17732,6539,photo_album_45,4,6,40,infant,0,____,-17732,poor,UNKNOWN NAME,zebra_plains,left
17733,6539,photo_album_45,4,6,40,adult,1,IBEIS_PZ_1761,2034,ok,Female,zebra_plains,left
17734,6539,photo_album_45,4,6,40,"juvenille, two year old",0,IBEIS_PZ_1586,1859,ok,Male,zebra_plains,left
17735,6539,photo_album_45,4,6,40,adult,0,IBEIS_PZ_1595,1868,ok,Female,zebra_plains,left
13320,384,photo_album_82,4,6,40,adult,1,IBEIS_PZ_1481,1754,good,Male,zebra_plains,left
14477,5034,photo_album_37,4,6,40,infant,1,IBEIS_PZ_1845,2118,good,UNKNOWN SEX,zebra_plains,left
18070,4581,photo_album_63,4,6,40,"juvenille, one year old",0,IBEIS_PZ_1592,1865,ok,Female,zebra_plains,left
17876,6731,photo_album_45,4,6,40,infant,0,____,-17876,poor,UNKNOWN NAME,zebra_plains,left
9372,642,photo_album_59,4,6,40,infant,0,____,-9372,poor,UNKNOWN NAME,giraffe_masai,left
12615,3108,photo_album_61,4,6,40,adult,0,IBEIS_PZ_0909,1182,poor,Female,zebra_plains,frontleft
12639,3098,photo_album_6,4,6,40,adult,0,IBEIS_PZ_0906,1179,ok,Male,zebra_plains,left
12640,3098,photo_album_6,4,6,40,adult,1,IBEIS_PZ_0893,1166,good,Female,zebra_plains,left
11331,8669,photo_album_78,4,6,40,adult,0,IBEIS_PZ_0444,717,ok,Male,zebra_plains,left
9776,7705,photo_album_87,4,6,40,infant,0,____,-9776,junk,UNKNOWN NAME,giraffe_masai,left
12489,4907,photo_album_35,4,6,40,adult,0,IBEIS_PZ_0592,865,good,Female,zebra_plains,backleft
13870,5677,photo_album_3,4,6,40,adult,0,IBEIS_PZ_0020,293,ok,Female,zebra_plains,left
13871,5677,photo_album_3,4,6,40,infant,1,IBEIS_PZ_1865,2138,ok,UNKNOWN SEX,zebra_plains,frontleft
13129,6980,photo_album_34,4,6,40,adult,1,IBEIS_PZ_0214,487,excellent,Male,zebra_plains,left
13130,6980,photo_album_34,4,6,40,adult,0,IBEIS_PZ_1006,1279,good,Male,zebra_plains,backleft
15454,270,photo_album_97,4,6,40,adult,0,IBEIS_PZ_0937,1210,ok,Female,zebra_plains,left
18410,3944,photo_album_52,4,6,40,"juvenille, two year old",1,IBEIS_PZ_1604,1877,good,Female,zebra_plains,left
18411,3944,photo_album_52,4,6,40,infant,0,____,-18411,ok,UNKNOWN NAME,zebra_plains,backleft
18412,3944,photo_album_52,4,6,40,infant,0,____,-18412,junk,UNKNOWN NAME,zebra_plains,left
14773,1956,photo_album_76,4,6,40,adult,0,IBEIS_PZ_0551,824,good,Female,zebra_plains,left
12512,3210,photo_album_18,4,6,40,adult,0,IBEIS_PZ_0074,347,poor,Male,zebra_plains,backleft
13439,83,photo_album_57,4,6,40,infant,0,____,-13439,ok,UNKNOWN NAME,zebra_plains,backright
15770,4778,photo_album_60,4,6,40,infant,0,____,-15770,ok,UNKNOWN NAME,zebra_plains,backright
9780,7703,photo_album_5,4,6,40,infant,1,NNP_GIRM_0130,198,ok,UNKNOWN SEX,giraffe_masai,left
9781,7703,photo_album_5,4,6,40,adult,1,NNP_GIRM_0127,193,ok,Female,giraffe_masai,left
14494,5257,photo_album_64,4,6,40,infant,1,IBEIS_PZ_1849,2122,good,UNKNOWN SEX,zebra_plains,frontleft
13856,5680,photo_album_62,4,6,40,infant,1,IBEIS_PZ_0212,485,ok,Male,zebra_plains,left
14396,1781,photo_album_54,4,6,40,adult,1,IBEIS_PZ_1288,1561,excellent,Male,zebra_plains,left
13003,4966,photo_album_4,4,6,40,adult,0,IBEIS_PZ_1173,1446,excellent,Male,zebra_plains,backleft
18692,4828,photo_album_44,4,6,40,infant,0,____,-18692,junk,UNKNOWN NAME,zebra_plains,left
8798,9313,photo_album_68,4,6,40,infant,0,____,-8798,poor,UNKNOWN NAME,giraffe_masai,right
10921,8297,photo_album_43,4,6,40,infant,0,IBEIS_PZ_0238,511,poor,UNKNOWN SEX,zebra_plains,left
13291,383,photo_album_19,4,6,40,infant,0,____,-13291,ok,UNKNOWN NAME,zebra_plains,right
10912,8292,photo_album_43,4,6,40,adult,1,IBEIS_PZ_0267,540,ok,Female,zebra_plains,left
14222,727,photo_album_70,4,6,40,infant,0,IBEIS_PZ_1413,1686,good,Male,zebra_plains,left
14317,2442,photo_album_96,4,6,40,infant,0,IBEIS_PZ_1401,1674,poor,UNKNOWN SEX,zebra_plains,left
14318,2442,photo_album_96,4,6,40,adult,0,IBEIS_PZ_1267,1540,good,Female,zebra_plains,left
14319,2442,photo_album_96,4,6,40,adult,0,IBEIS_PZ_1226,1499,poor,Female,zebra_plains,left
14180,766,photo_album_33,4,6,40,adult,0,IBEIS_PZ_1241,1514,good,Female,zebra_plains,left
9083,3085,photo_album_61,4,6,40,adult,0,NNP_GIRM_0018,22,ok,Male,giraffe_masai,right
10164,7797,photo_album_47,4,6,40,infant,0,IBEIS_PZ_0007,280,poor,UNKNOWN SEX,zebra_plains,left
10165,7797,photo_album_47,4,6,40,adult,0,IBEIS_PZ_0325,598,ok,Male,zebra_plains,right
9538,841,photo_album_50,4,6,40,adult,0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
17507,6586,photo_album_45,4,6,40,infant,0,____,-17507,poor,UNKNOWN NAME,zebra_plains,left
13401,30,photo_album_57,4,6,40,infant,0,____,-13401,poor,UNKNOWN NAME,zebra_plains,backright
13402,30,photo_album_57,4,6,40,infant,0,____,-13402,ok,UNKNOWN NAME,zebra_plains,backright
12811,5500,photo_album_2,4,6,40,adult,0,IBEIS_PZ_1450,1723,ok,Female,zebra_plains,left
12812,5500,photo_album_2,4,6,40,adult,1,IBEIS_PZ_1781,2054,good,Male,zebra_plains,left
12813,5500,photo_album_2,4,6,40,infant,0,IBEIS_PZ_1460,1733,ok,UNKNOWN SEX,zebra_plains,backleft
15384,531,photo_album_59,4,6,40,infant,0,IBEIS_PZ_0884,1157,ok,Female,zebra_plains,left
16165,635,photo_album_59,4,6,40,infant,1,IBEIS_PZ_1574,1847,ok,UNKNOWN SEX,zebra_plains,left
16166,635,photo_album_59,4,6,40,infant,0,____,-16166,poor,UNKNOWN NAME,zebra_plains,left
8818,8335,photo_album_80,4,6,40,adult,0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
8796,8339,photo_album_80,4,6,40,"juvenille, two year old",0,NNP_GIRM_0027,32,ok,Male,giraffe_masai,right
11638,8899,photo_album_73,4,6,40,infant,0,IBEIS_PZ_0261,534,poor,UNKNOWN SEX,zebra_plains,left
13203,6947,photo_album_34,4,6,40,adult,0,IBEIS_PZ_1028,1301,ok,Male,zebra_plains,backleft
9389,585,photo_album_10,4,6,40,infant,0,____,-9389,junk,UNKNOWN NAME,giraffe_masai,back
9390,585,photo_album_10,4,6,40,infant,0,____,-9390,ok,UNKNOWN NAME,giraffe_masai,right
13539,6190,photo_album_94,4,6,40,adult,0,IBEIS_PZ_1669,1942,ok,Male,zebra_plains,left
13290,379,photo_album_14,4,6,40,infant,0,____,-13290,ok,UNKNOWN NAME,zebra_plains,right
14516,5128,photo_album_37,4,6,40,infant,1,IBEIS_PZ_1875,2148,ok,UNKNOWN SEX,zebra_plains,left
14517,5128,photo_album_37,4,6,40,infant,1,IBEIS_PZ_1877,2150,ok,UNKNOWN SEX,zebra_plains,left
14518,5128,photo_album_37,4,6,40,infant,1,IBEIS_PZ_1876,2149,ok,UNKNOWN SEX,zebra_plains,left
12714,3448,photo_album_84,4,6,40,adult,0,IBEIS_PZ_0882,1155,good,Female,zebra_plains,right
14153,734,photo_album_33,4,6,40,infant,0,IBEIS_PZ_1413,1686,ok,Male,zebra_plains,left
8829,8338,photo_album_49,4,6,40,infant,0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
9149,8350,photo_album_80,4,6,40,adult,0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
13317,377,photo_album_1,4,6,40,infant,1,IBEIS_PZ_1033,1306,ok,UNKNOWN SEX,zebra_plains,left
13644,7332,photo_album_31,4,6,40,infant,0,____,-13644,poor,UNKNOWN NAME,zebra_plains,left
10145,7789,photo_album_47,4,6,40,adult,0,IBEIS_PZ_0207,480,poor,Female,zebra_plains,backleft
10146,7789,photo_album_47,4,6,40,infant,0,IBEIS_PZ_0212,485,poor,Male,zebra_plains,left
10147,7789,photo_album_47,4,6,40,"juvenille, one year old",0,IBEIS_PZ_0227,500,poor,Female,zebra_plains,left
10148,7789,photo_album_47,4,6,40,"juvenille, one year old",1,IBEIS_PZ_0244,517,ok,UNKNOWN SEX,zebra_plains,left
10149,7789,photo_album_47,4,6,40,infant,0,IBEIS_PZ_0326,599,poor,UNKNOWN SEX,zebra_plains,left
10150,7789,photo_album_47,4,6,40,adult,0,IBEIS_PZ_0043,316,poor,Female,zebra_plains,left
12742,3373,photo_album_7,4,6,40,adult,1,IBEIS_PZ_0890,1163,good,Male,zebra_plains,left
15003,1775,photo_album_54,4,6,40,"juvenille, two year old",0,IBEIS_PZ_1281,1554,good,Female,zebra_plains,left
15004,1775,photo_album_54,4,6,40,infant,0,IBEIS_PZ_1229,1502,ok,Female,zebra_plains,left
15005,1775,photo_album_54,4,6,40,"juvenille, one year old",0,IBEIS_PZ_1290,1563,good,Male,zebra_plains,left
16671,7511,photo_album_87,4,6,40,adult,0,IBEIS_PZ_1347,1620,good,Male,zebra_plains,left
16672,7511,photo_album_87,4,6,40,adult,0,IBEIS_PZ_0443,716,ok,Female,zebra_plains,left
9147,8345,photo_album_67,4,6,40,"juvenille, one year old",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9148,8345,photo_album_67,4,6,40,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
13323,371,photo_album_46,4,6,40,infant,0,____,-13323,good,UNKNOWN NAME,zebra_plains,right
13737,7271,photo_album_31,4,6,40,infant,0,____,-13737,poor,UNKNOWN NAME,zebra_plains,left
17102,2935,photo_album_79,4,6,40,adult,0,IBEIS_PZ_0333,606,ok,Male,zebra_plains,left
14567,1881,photo_album_54,4,6,40,adult,0,IBEIS_PZ_0468,741,ok,Female,zebra_plains,left
14568,1881,photo_album_54,4,6,40,adult,0,IBEIS_PZ_1365,1638,ok,Female,zebra_plains,backleft
14569,1881,photo_album_54,4,6,40,adult,0,IBEIS_PZ_1279,1552,poor,Female,zebra_plains,backleft
14570,1881,photo_album_54,4,6,40,infant,0,IBEIS_PZ_0454,727,poor,Female,zebra_plains,left
14571,1881,photo_album_54,4,6,40,"juvenille, two year old",0,IBEIS_PZ_1259,1532,poor,Female,zebra_plains,left
13287,352,photo_album_46,4,6,40,infant,0,____,-13287,ok,UNKNOWN NAME,zebra_plains,right
13441,36,photo_album_8,4,6,40,"juvenille, one year old",0,IBEIS_PZ_1386,1659,ok,Female,zebra_plains,frontleft
11748,8936,photo_album_69,4,6,40,adult,0,IBEIS_PZ_0570,843,poor,Female,zebra_plains,left
13494,6185,photo_album_94,4,6,40,adult,0,IBEIS_PZ_0848,1121,ok,Female,zebra_plains,left
12980,5002,photo_album_86,4,6,40,infant,0,IBEIS_PZ_1389,1662,ok,UNKNOWN SEX,zebra_plains,backleft
11030,8422,photo_album_69,4,6,40,"juvenille, two year old",1,IBEIS_PZ_0525,798,ok,Male,zebra_plains,left
